device_id,gender,age,group
1140966483732741559,F,44,F43+
-4721867802265729903,F,44,F43+
4046698751821465646,F,35,F33-42
-5048639359377096515,F,54,F43+
7247639367203506919,F,36,F33-42
-6507218319785683749,M,23,M23-26
-1584574957273512638,F,33,F33-42
3627191633876344392,M,34,M32-38
-5204414787715936561,M,38,M32-38
8815795620507148034,M,28,M27-28
7923177333335067656,F,22,F23-
8364362383344959556,M,16,M22-
-27779971097986720,M,31,M29-31
1840545550545547480,M,20,M22-
-9170683491171761036,M,25,M23-26
485681954991473515,F,25,F24-26
-3167766385273854685,M,28,M27-28
646405672181553056,M,49,M39+
-7317818536855647731,M,32,M32-38
1359749255831242284,F,27,F27-28
1654876597267071281,M,45,M39+
3526714319914910220,M,47,M39+
-9052273118377712132,F,32,F29-32
-5981565452768291628,M,36,M32-38
-1257561040074226481,M,36,M32-38
-1224433870734591821,F,35,F33-42
4651407576397549739,F,26,F24-26
1802644944327618112,M,36,M32-38
6355611319068175547,F,26,F24-26
452167532675166710,M,39,M39+
-7294389023189241568,M,28,M27-28
5703390416299949845,M,34,M32-38
-287558586393997806,F,44,F43+
8592913855552338545,F,37,F33-42
6225413363538070433,F,52,F43+
-8003175198213999839,M,49,M39+
7391239026100748536,M,40,M39+
5901442466883775458,M,34,M32-38
8598105716196153462,F,39,F33-42
3515799734246475879,M,37,M32-38
4481930301122234412,M,38,M32-38
8643819098056464396,M,32,M32-38
-5579288344215197555,F,47,F43+
-6363520128189391832,M,19,M22-
7338250903875397047,F,25,F24-26
-5451773997364564013,F,19,F23-
-2241749216885470459,F,29,F29-32
-523480956054940620,M,30,M29-31
-8241607618249899091,F,37,F33-42
145558904727092430,F,48,F43+
-648386862454861662,F,48,F43+
7285403647951736156,F,46,F43+
523847337922084688,M,34,M32-38
-7566220214532335786,M,27,M27-28
-1370707918820822175,M,34,M32-38
9194957446150944503,M,34,M32-38
1130828567097601384,M,34,M32-38
558122673887959041,M,38,M32-38
8020920889701246465,M,39,M39+
2746097641158120336,M,39,M39+
-4059507393100473612,M,39,M39+
-6450480861138912836,M,57,M39+
3150742261138559754,F,33,F33-42
-7290260173850355918,M,30,M29-31
-4683787853584038456,F,25,F24-26
6707886379367419860,F,28,F27-28
1083448090127601420,M,26,M23-26
-8328852212651798149,M,27,M27-28
8934168657226832460,M,29,M29-31
2157255795388079057,F,25,F24-26
7279727682278249925,F,32,F29-32
-698537497119072577,M,20,M22-
1190414235360155557,M,26,M23-26
5115216782176276849,M,22,M22-
-8111471351409086374,M,22,M22-
-635586555717221230,M,22,M22-
-6694542479157706926,F,42,F33-42
2565821139619627253,M,34,M32-38
-5205283908515176867,M,22,M22-
-8343106416205055124,M,21,M22-
3682836744282051363,M,35,M32-38
-801006170178631601,F,44,F43+
675474486171405636,M,28,M27-28
556454988037017249,M,23,M23-26
1704202395360957241,M,28,M27-28
8502209715362024017,M,27,M27-28
3307155711754610433,M,30,M29-31
-357129870453870505,M,25,M23-26
-679567196677027710,M,20,M22-
4214955697539592697,M,17,M22-
-7071220853455503521,M,32,M32-38
-5194714578726483736,F,29,F29-32
1323806383493259979,F,29,F29-32
-1023616646614242537,M,32,M32-38
-6589570221722725738,M,22,M22-
-583151926853399398,M,31,M29-31
-8228702414459374905,M,31,M29-31
5636980089436695640,M,27,M27-28
-7196436930655423340,M,26,M23-26
-5583822054383364755,M,37,M32-38
-7865485795819002655,M,29,M29-31
-8164343485932809604,M,26,M23-26
-774637685420275008,M,33,M32-38
-1441674161052134138,M,21,M22-
-4803706146468319710,M,27,M27-28
-2799176014359715567,M,28,M27-28
-2627646649174129318,M,43,M39+
2759286304859307559,F,31,F29-32
-2390172208811252682,M,51,M39+
-2761795325613470996,M,34,M32-38
-7584589894999476051,F,31,F29-32
263231887213135947,F,37,F33-42
4975041545322486094,M,23,M23-26
-289053778426309429,M,30,M29-31
-2263984713738976253,M,22,M22-
-9089271892410348659,F,29,F29-32
-1644633087111890532,M,36,M32-38
1285046656861113161,M,33,M32-38
-2690449250240696925,M,36,M32-38
4034105276998712266,M,25,M23-26
1871687537842953534,M,41,M39+
-6442529984094919743,M,34,M32-38
3840835540507415469,M,34,M32-38
-9018931381391263972,M,25,M23-26
-5259019150966873546,M,32,M32-38
-1838031687805066321,M,61,M39+
1621002690321002760,M,26,M23-26
-5949440942329249464,M,26,M23-26
-886083782299630905,M,24,M23-26
3696410158280724777,M,35,M32-38
7133850174944681069,M,41,M39+
-2673307960281260865,F,19,F23-
-6522191777596868758,M,53,M39+
48835525466264861,M,35,M32-38
1925928503691501119,F,26,F24-26
8090048455049199612,F,27,F27-28
-1972542409220847764,F,25,F24-26
8761345830074368965,M,46,M39+
2456262989287228456,F,23,F23-
-1099966189345044536,M,49,M39+
-4789869194160136246,M,36,M32-38
-3601419986094002547,M,30,M29-31
-6989826983685712920,F,24,F24-26
5333170572228459661,F,24,F24-26
-7240435914383855639,M,27,M27-28
6949238524800462896,M,21,M22-
5516223548476926695,M,36,M32-38
5633096429153040396,M,43,M39+
-2555563860789594929,F,35,F33-42
-4415954077078099696,M,45,M39+
7996201959602981040,F,20,F23-
3387576310087921241,F,30,F29-32
5470940953562975143,M,26,M23-26
-1371484006145024783,M,31,M29-31
-4401019156097795531,M,26,M23-26
-3912875074930868176,M,33,M32-38
-5065488725134831191,M,26,M23-26
-4857928853764911512,M,26,M23-26
1210448775053183389,M,48,M39+
-1458292169467276632,M,20,M22-
421220759762749713,M,17,M22-
8686718535277140369,M,32,M32-38
412408054734196305,F,31,F29-32
-4954720836238496811,M,33,M32-38
3098522633714600903,M,46,M39+
-5857831480126784569,M,31,M29-31
1999941096298183463,M,31,M29-31
4995125941764452776,F,27,F27-28
8298932734166517248,M,32,M32-38
9007525819277409797,F,38,F33-42
3700283622134095562,M,16,M22-
-7255939184438713531,M,31,M29-31
-554287574088437623,F,21,F23-
-184459559578718272,F,24,F24-26
-4779436109118663654,M,30,M29-31
-1387535408754708563,M,30,M29-31
-505345186225452495,M,31,M29-31
-159573369717951433,M,31,M29-31
-8209362425392415477,M,31,M29-31
-2176324273009638812,M,31,M29-31
5128257262228435847,M,31,M29-31
7949776230140936675,M,31,M29-31
-8078040046413947374,F,28,F27-28
2085171125979285668,M,28,M27-28
-2912351614560045725,F,59,F43+
-7886973369436575404,M,34,M32-38
4177846335178301318,F,20,F23-
-758415875809289611,F,41,F33-42
7859144805533630789,F,19,F23-
-38529055781668111,M,51,M39+
-2136941552775861402,M,22,M22-
4142476132428679726,F,43,F43+
8676688048957468710,F,41,F33-42
7060580085164741126,F,29,F29-32
-1566103067155822735,F,24,F24-26
8640996478173461339,F,24,F24-26
-5732430490632818652,M,38,M32-38
3789114416894777737,F,27,F27-28
6191055935100437756,F,19,F23-
-8614609373813450544,M,26,M23-26
-2186547777505060000,M,26,M23-26
-3519374920427844002,M,41,M39+
-8081885278651669267,M,23,M23-26
-934873067732565988,M,19,M22-
8174668758490628925,F,32,F29-32
-4550158348948154099,F,32,F29-32
7024742720074322560,M,30,M29-31
-8215142720452278307,M,23,M23-26
-4252496034627280903,M,42,M39+
2738558569004910103,M,28,M27-28
8045076723070084566,M,33,M32-38
-1592506602065529795,F,22,F23-
-8789618940496964039,F,45,F43+
5565630626651512761,F,29,F29-32
-8023174030637009658,M,20,M22-
-2144503959444165883,M,43,M39+
-1572486312996462657,F,26,F24-26
3265615155354198371,M,27,M27-28
423488372772029356,M,43,M39+
-3878316655228904695,M,26,M23-26
1996531052908873857,M,29,M29-31
3571617724147218754,M,24,M23-26
-7055067762792826387,F,21,F23-
251326292030013568,M,28,M27-28
8441973637838535107,M,40,M39+
-8686195388064222327,M,23,M23-26
-1513944860607795458,M,27,M27-28
4423992270479629689,M,28,M27-28
-264981784288946414,M,55,M39+
-2885907824051632277,M,24,M23-26
2551619972072588583,M,24,M23-26
-4117562947570724410,M,33,M32-38
-7939292181718458316,M,18,M22-
8389411283431816765,M,30,M29-31
4248339502648500930,M,35,M32-38
206541089405801213,F,26,F24-26
3024549150243017720,F,19,F23-
4694113226399150729,F,29,F29-32
7765198421731889044,M,19,M22-
5821217454695123198,F,77,F43+
-5244692432213517006,F,20,F23-
-6465163674673201865,F,25,F24-26
2263010635097882123,M,23,M23-26
-8791189964864244655,F,26,F24-26
7265100806176327474,F,26,F24-26
-8953659000620340796,F,23,F23-
-778015868712243567,M,27,M27-28
6433171415311606855,F,54,F43+
5702494402094893345,M,28,M27-28
8060517513805986089,M,28,M27-28
7465022494278104221,F,20,F23-
909029325271667527,M,45,M39+
-6392496460623520108,M,28,M27-28
4860456876786832078,F,34,F33-42
-3004584527210311080,M,21,M22-
-4938949702125655787,F,34,F33-42
6694437260708304897,F,31,F29-32
-4201347327622988952,M,25,M23-26
-1478515922607707170,M,35,M32-38
-5455762258041773282,M,43,M39+
-6887768956013450717,M,43,M39+
-6448978247545920717,M,53,M39+
-5347123682727877115,M,35,M32-38
-540200947281428061,M,43,M39+
8515271180335771720,M,31,M29-31
6422748937918149083,M,31,M29-31
-1607649918638952425,M,33,M32-38
667130113921913573,F,23,F23-
2725416310727300107,M,21,M22-
7623756064594911718,M,25,M23-26
234801116488104786,F,20,F23-
7377957995531411096,F,35,F33-42
-9147190973978944920,F,35,F33-42
6480917907673340375,M,28,M27-28
3335785688060028687,M,26,M23-26
-1717694855776092202,F,50,F43+
8990023252394017602,M,32,M32-38
-6193901149138420598,F,16,F23-
2290251492960949751,M,26,M23-26
8154483520191499704,M,31,M29-31
-7169750942019694390,M,37,M32-38
-7045138154601334108,F,28,F27-28
3542377197933659488,M,22,M22-
1837089603585885878,F,25,F24-26
2435906604490118647,M,30,M29-31
-2387520358810998441,M,25,M23-26
-5040352690824788254,M,40,M39+
6822791144055848141,F,27,F27-28
-967992227635286171,M,30,M29-31
-1860477143519357130,M,26,M23-26
7261113895204933426,M,39,M39+
-5447080694495485226,M,28,M27-28
3603205692275331345,M,28,M27-28
809676529515862974,F,38,F33-42
4845119494962023145,M,42,M39+
-7039366959544559635,F,23,F23-
1120702433515919072,M,22,M22-
6908206729824849781,M,22,M22-
8780146868947766046,F,34,F33-42
-2721858939728131947,M,14,M22-
8259555584051799207,M,21,M22-
6731667429783451506,F,36,F33-42
-6576473294176848239,M,26,M23-26
2961580256731056042,M,28,M27-28
6902768613910005070,M,33,M32-38
4638851154137370619,M,35,M32-38
1309678976082014388,F,31,F29-32
933088028578459038,F,16,F23-
-1242943998232559830,F,20,F23-
-7408645141433612671,M,23,M23-26
3589157991721998968,M,18,M22-
4125444085603233478,M,69,M39+
7459293785415770922,F,39,F33-42
-9083859229519121862,F,30,F29-32
-5242443149539489117,M,31,M29-31
2733339435150880484,F,19,F23-
-4717682315526262658,M,25,M23-26
881049254695186371,F,28,F27-28
9134135312233212125,M,33,M32-38
-6324131137466932528,F,30,F29-32
2221867834351745529,M,37,M32-38
-5564516428491922549,M,23,M23-26
-5110384146583762758,M,35,M32-38
2879812632919797881,F,21,F23-
-1574731701611920438,M,22,M22-
-5359467365504572022,M,34,M32-38
-7973474543399496526,M,22,M22-
-3158861232250568149,M,56,M39+
7197249824670038225,M,21,M22-
-6938393655473566596,M,36,M32-38
9067677487406470776,M,26,M23-26
3479591198151874909,M,27,M27-28
3374959353919244520,M,24,M23-26
-519370975014184237,M,25,M23-26
1340525373493897442,M,33,M32-38
7454461112811476814,M,33,M32-38
-8620978504584923514,F,32,F29-32
1047071568061086190,F,32,F29-32
-4517191009435907959,F,35,F33-42
-3669571695371219699,M,28,M27-28
-4701593213443164880,M,28,M27-28
6940245560714531998,M,34,M32-38
688296988685751023,F,25,F24-26
5206236912370698034,M,34,M32-38
-3106876522947384277,F,41,F33-42
-4550955290600517203,M,29,M29-31
2661071605714541985,F,53,F43+
5727130784647872219,F,25,F24-26
3509728056479292595,F,26,F24-26
-2281819839263125442,F,33,F33-42
-3050074331412686510,F,31,F29-32
8761543079702633204,F,25,F24-26
567999003795935232,F,19,F23-
6418228568205883096,F,37,F33-42
5009082427857711364,F,57,F43+
372758163897445580,F,26,F24-26
-5802983359413027726,M,35,M32-38
5630500212361595439,M,37,M32-38
-1824111540058057316,M,47,M39+
1185957793246177107,F,19,F23-
7276735397969989416,F,38,F33-42
-2161563072631591515,M,36,M32-38
-6575566327217225071,F,40,F33-42
-344551668750686297,F,31,F29-32
6622126936923049714,M,30,M29-31
5485357014762327111,M,24,M23-26
-3867288512927207761,F,51,F43+
668501813786440114,M,23,M23-26
7561618960887117156,F,55,F43+
2454817908190033348,M,23,M23-26
-441505588648591057,M,21,M22-
-2790011005579400383,F,36,F33-42
-3214367734669529272,F,25,F24-26
-3354791326810253860,F,25,F24-26
-5718163777695720637,F,25,F24-26
9005552794896671778,F,19,F23-
-1272733380527207961,M,27,M27-28
-1653759649343716792,M,28,M27-28
5167951494539721903,F,20,F23-
916551856347347513,F,29,F29-32
-6165487190007560051,M,41,M39+
-1900887293065216227,M,27,M27-28
-3176802786549934373,F,66,F43+
2716531688664155516,M,26,M23-26
-3067440376814397153,M,56,M39+
6928309477089232583,M,34,M32-38
-1184283326257285910,M,34,M32-38
-1667835038851921065,M,30,M29-31
1869435307891290429,F,24,F24-26
-4467174135666453007,F,27,F27-28
4788648446098477314,M,24,M23-26
5157211643145123944,M,29,M29-31
229658880097850107,M,29,M29-31
-8549397214533218107,M,29,M29-31
5807253978949277376,M,29,M29-31
-5237910238035231101,M,29,M29-31
929832588398728771,M,52,M39+
-8357181837122863842,M,23,M23-26
5715957093264999509,M,20,M22-
-3730802666003529964,M,22,M22-
4328295921908526008,M,23,M23-26
-7909525432233717188,M,21,M22-
-1790136720677163477,M,27,M27-28
4604468497341896711,M,25,M23-26
6176221701809468270,F,44,F43+
-5837213750505232114,M,28,M27-28
-1367382514635363991,M,29,M29-31
-8874356148864454380,M,25,M23-26
-2479097556058615413,F,28,F27-28
3479559194887488573,F,28,F27-28
-347341205891808492,F,30,F29-32
6521610201678078529,F,28,F27-28
-4527092431290413695,M,42,M39+
-6961588391237099946,M,42,M39+
-2268060737149578392,M,33,M32-38
4787495255305913215,F,36,F33-42
-8880251186478663437,M,28,M27-28
-4808345788128965767,M,26,M23-26
-5662835329142255801,M,28,M27-28
-4908640093701881195,M,38,M32-38
-575752638738195535,M,34,M32-38
7139086021409107557,M,34,M32-38
-6111686881789542432,M,21,M22-
6331086224400931373,F,28,F27-28
6879831890369886124,M,51,M39+
7775737627394298195,M,51,M39+
7031281003105918538,M,40,M39+
-8579682270779549290,M,28,M27-28
-2247300387088939378,M,34,M32-38
6566196825005174278,M,22,M22-
-8267900235976201938,M,39,M39+
-7792013859944609842,M,39,M39+
7176076592180869049,M,10,M22-
-4225380425979083166,F,35,F33-42
-7498627305958534025,F,35,F33-42
-7623256045925592297,M,30,M29-31
5785595593263637878,M,24,M23-26
-1822604510885977729,F,20,F23-
7204701083846184011,F,20,F23-
2169933727476002787,F,23,F23-
8498175548433691829,M,40,M39+
379398084415000826,M,30,M29-31
-1241364738947121148,M,27,M27-28
-8975029764598519238,M,20,M22-
-7605533630553558504,F,54,F43+
7220555311291441594,M,34,M32-38
-2581557345592583309,M,20,M22-
808602447352362909,M,23,M23-26
-8995957357334983999,M,23,M23-26
-7902776916187704275,M,25,M23-26
-8329033577154351657,F,50,F43+
-5830991171418826455,F,44,F43+
8619781498522755438,M,31,M29-31
-1784587725186082737,M,31,M29-31
-3554351822328741208,F,21,F23-
-904537387394577103,M,32,M32-38
8585553802933429818,M,21,M22-
3561226060638938890,M,28,M27-28
-7402109936305408452,M,21,M22-
-8430899495802126450,F,27,F27-28
-6341226151843337197,F,38,F33-42
-5048685094642591842,F,30,F29-32
-165454755525444537,M,46,M39+
-4085701035804486552,F,18,F23-
6560639246614966816,F,23,F23-
7527874273577230184,M,31,M29-31
-2906913898832577442,F,36,F33-42
8934982675018831976,M,26,M23-26
-2060898613435413159,M,43,M39+
4055683508648744831,M,36,M32-38
5759109657025141426,M,36,M32-38
-7931300340279046547,M,36,M32-38
7734548836837932850,F,26,F24-26
5385459663956197176,M,16,M22-
-1843298085687553475,M,25,M23-26
7761355070680550364,M,35,M32-38
-4056308705172783475,M,42,M39+
325440331541833736,M,23,M23-26
9129302215716677462,F,39,F33-42
-6271866242370333160,F,41,F33-42
-1765155879852352927,M,33,M32-38
-8647238531873114531,F,28,F27-28
7405255821484444260,F,28,F27-28
373689842470559830,F,33,F33-42
-5831288631947550816,F,48,F43+
-855637818269134097,M,26,M23-26
-5809800831612237822,F,45,F43+
92639158636685947,F,20,F23-
3907806619835026457,M,31,M29-31
-8342911965143700976,M,37,M32-38
7994350911134257497,F,23,F23-
-86063731357298325,M,29,M29-31
-1576936030829105677,M,49,M39+
-4811040136126046085,F,20,F23-
-4679684505064794914,M,34,M32-38
-3592310867783207354,M,35,M32-38
-4587217661374787278,M,57,M39+
681228707818909917,M,57,M39+
-967708659557417105,F,26,F24-26
-1360073393993316087,M,36,M32-38
-2366657969591790213,M,36,M32-38
-3446013980900516310,F,34,F33-42
8145578497130997347,F,36,F33-42
-427918919673403373,F,48,F43+
7116711520855053262,M,30,M29-31
-5298672012086961106,M,19,M22-
624273879162083445,M,27,M27-28
1799519169919961776,M,36,M32-38
-1839927621650217592,F,29,F29-32
3330424787233243971,M,44,M39+
-7492774780838853237,M,31,M29-31
8717050599493270959,F,24,F24-26
6700396760622311545,M,29,M29-31
5291841742303289833,M,47,M39+
3463439473181834309,F,29,F29-32
6630073537375478277,M,38,M32-38
-7087276057031196094,M,23,M23-26
7020559796552469386,M,28,M27-28
2931764590732631011,F,27,F27-28
121574899849744515,M,27,M27-28
7543561974509172700,M,30,M29-31
8652137586096196045,M,22,M22-
-5639128815887750283,F,30,F29-32
-3784121437863313536,M,19,M22-
3823490099882056846,M,24,M23-26
-3652991513397637494,M,27,M27-28
4483149965627064717,F,29,F29-32
1118293275047834799,M,26,M23-26
5375660541040235855,F,24,F24-26
-1830614170987538328,F,33,F33-42
-4535419639636753145,M,27,M27-28
3933936087538542254,F,35,F33-42
437015933753563283,F,34,F33-42
-8002912250673521279,M,30,M29-31
-4501596912299353860,M,27,M27-28
-4895026816219558130,F,44,F43+
6457390253645656512,F,32,F29-32
5168307055618770195,F,30,F29-32
-5309469401139851935,F,19,F23-
3277875736518895484,M,41,M39+
3942385336441872252,F,41,F33-42
2714075594410582429,M,24,M23-26
-1340121708718626578,M,20,M22-
8890680320513091363,F,21,F23-
878919615516893835,M,17,M22-
8243517323011026247,M,25,M23-26
2883370041066155540,M,25,M23-26
207337271300583092,M,41,M39+
-7478403264224063150,F,49,F43+
-4569574332721518930,M,21,M22-
6212027921594509189,F,25,F24-26
-2107596954030018677,F,29,F29-32
3366437456860376331,M,36,M32-38
-3115308473236169092,F,34,F33-42
-8687940686980649303,F,29,F29-32
3195176966295322960,M,30,M29-31
-8132996585448808922,M,33,M32-38
4823428704448064876,M,47,M39+
4425971987849162720,F,24,F24-26
8359378675755879012,M,29,M29-31
-1677546865963091674,M,24,M23-26
-7760607124525649558,M,29,M29-31
294734898138230612,M,50,M39+
-7445920227502872501,M,28,M27-28
-1536484894822245799,M,28,M27-28
-2940633874598291193,M,28,M27-28
6714212026001039089,M,33,M32-38
1298686142508758034,F,26,F24-26
-672254102812456901,M,48,M39+
5408029680597455292,M,48,M39+
-439860689837447783,F,46,F43+
-9159710719997209004,M,28,M27-28
6747624636002591851,F,23,F23-
-625743983428692828,M,23,M23-26
1046382457170319765,M,35,M32-38
-3340698633302288704,M,17,M22-
-5621391063103743457,F,25,F24-26
-6369346204823054698,M,22,M22-
-4708840410608877545,F,27,F27-28
-92446431474360197,F,27,F27-28
7173721464007414148,F,29,F29-32
4715122614813775729,F,45,F43+
-3790958252757182557,F,45,F43+
-1411885084660085714,F,24,F24-26
-1956013398745313705,M,31,M29-31
731731806929652711,F,47,F43+
-4392728410235717110,M,27,M27-28
5602718113355971648,F,36,F33-42
-1989741004614395553,M,28,M27-28
6626323771597506569,F,28,F27-28
-1907921814178974228,F,34,F33-42
-5813912042472551056,F,34,F33-42
-4204940379730245265,F,34,F33-42
-728016871999276032,F,25,F24-26
1278186809274000114,M,31,M29-31
-4698204702733761996,M,34,M32-38
-577122828431201540,M,29,M29-31
6261642466628904448,M,20,M22-
7296460993961331172,M,46,M39+
7230362676528592968,F,29,F29-32
