RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,ID,ACTION
75078,15422,117961,118052,118867,120097,154656,270488,120099,21158,1
77177,7460,117961,118300,118783,118784,147114,290919,118786,26102,1
4675,26321,117961,118327,118320,118784,240983,290919,118786,23358,1
20364,119074,118163,119075,119076,118834,311236,118424,118836,6094,1
20299,13742,117929,117940,117941,117885,117913,117887,117888,9486,1
80308,13794,117961,118052,120417,118702,125047,118704,118705,18537,1
32270,5405,117961,118343,119598,117905,117906,290919,117908,21902,1
38723,4084,117961,118052,118992,118321,117906,290919,118322,29387,1
18278,2612,117961,118327,123901,118321,117906,290919,118322,13223,1
70111,3053,117961,118225,120663,124886,132017,118643,124888,21451,1
18072,51791,117961,119256,120943,118995,118806,292795,118997,16913,1
15714,3606,118169,118170,118179,126684,204891,292795,126685,687,1
28930,1938,117961,118300,118066,120560,304465,118643,120562,5208,1
4675,7084,117961,118386,123072,117905,117906,290919,117908,17160,1
1020,3875,117961,118327,120318,117905,117906,290919,117908,8417,1
78311,53245,117932,117933,117878,117879,117879,19721,117880,31638,1
80896,6999,117961,118343,121747,118321,240983,290919,118322,22708,1
36429,46645,119280,119281,118623,126684,193644,292795,126685,10345,1
25812,61247,117910,117911,117920,119192,119193,119184,119194,4920,1
16175,2291,117961,118225,120663,118685,120316,308574,118687,30628,1
6302,50581,118114,118115,117941,117879,142967,19721,117880,25566,1
34435,7023,117961,117962,119223,118259,118260,290919,118261,31960,1
79311,994,117961,118300,120312,119849,124690,118638,119851,27565,1
41570,7583,118990,118991,118992,118321,117906,290919,118322,19520,1
18462,15746,117961,118052,119742,118321,117906,290919,118322,19600,1
73144,4838,117961,118343,119598,119433,133686,118424,119435,5462,1
26313,21303,117961,118300,119890,307024,152866,118331,118332,13757,1
311937,215806,118315,118316,123656,118321,290919,290919,118322,29023,1
27082,1012,117961,118225,119924,118321,117906,290919,118322,19567,1
15798,239,117961,118225,118403,117905,117906,290919,117908,29909,1
6977,49961,117961,118225,118403,117905,117906,290919,117908,23906,1
44977,3954,117961,118343,120291,118422,300136,118424,118425,29256,1
43202,7072,117961,117962,118352,117905,117906,290919,117908,19583,1
40646,2518,117961,118300,19772,132096,266851,119095,132098,28563,1
20115,6890,117961,118446,118684,117905,117906,290919,117908,1289,1
39939,53240,117876,117877,117878,117879,167135,19721,117880,12773,1
32642,123313,118290,118291,118171,118172,118173,249618,118175,30475,1
35788,15887,117961,118052,120677,120357,310997,118424,120359,10692,1
20349,85343,117961,118327,118933,118784,117906,290919,118786,23741,1
80905,81744,117902,117903,118783,118451,130134,118453,118454,10335,1
6977,3838,117961,118225,119924,118321,118448,290919,118322,32040,1
80673,52194,117961,118052,126137,126138,126139,124136,126140,28318,1
33248,4301,117961,118343,118660,120497,309123,118424,120499,31241,1
1581,1652,117961,118327,118507,179731,179731,117887,117973,23926,1
27356,3889,117961,118386,121668,118685,279443,308574,118687,11905,1
15064,13135,117961,118225,120535,179731,137925,117887,117973,32124,1
42768,2000,117932,117933,117878,117879,117879,19721,117880,15830,1
78089,76302,117959,117960,118810,118811,241709,19793,118813,15735,1
41378,18011,117961,117969,118560,118674,131356,19793,118676,12158,0
23921,3954,117961,118343,120291,118422,300136,118424,118425,18263,1
84811,81744,117902,117903,118783,118451,130134,118453,118454,18814,1
73498,310758,118169,118170,119136,118043,121371,270488,118046,12453,1
42487,16065,117961,118225,120551,118536,132799,308574,118539,6079,1
73747,23804,117961,118413,120526,117905,117906,290919,117908,5457,1
39191,17465,91261,118026,118202,118278,118260,290919,118279,27662,1
16116,4219,117961,118300,120312,120313,157234,118424,120315,11349,1
32542,4554,117961,118300,118514,118259,118260,290919,118261,12057,1
52684,90027,117916,118150,118599,179731,118625,117887,117973,18532,1
28504,47104,117890,117891,117878,118568,117899,19721,118570,4131,1
80807,310767,117961,118343,118395,118396,233714,118398,118399,16351,1
79967,5211,118290,118291,119837,118980,261436,118295,118982,17420,1
45864,28241,119170,119171,118522,129229,200658,119788,129231,25212,1
3853,14862,117961,118225,124380,118523,163100,118331,118525,23971,1
78887,60097,118212,118213,121014,122645,208559,119221,122647,15408,1
42085,49509,120810,120811,121108,118422,124428,118424,118425,26919,1
81450,2395,117961,118300,119488,118172,301534,249618,118175,4134,1
13878,666,117926,118124,117941,117879,124672,19721,117880,17033,1
45337,5313,117961,118052,120356,122067,141493,118424,122069,9275,1
33234,59421,117961,118327,118507,118863,122008,118398,118865,23095,1
43680,13047,118095,118096,118008,118568,118568,19721,118570,861,1
79712,205,117961,118386,118746,118784,118785,290919,118786,13404,1
38707,27508,117929,117940,117941,118568,125259,19721,118570,25479,1
43906,7676,117961,118300,119181,118321,117906,290919,118322,16575,1
33241,16703,117961,118052,120671,120357,120065,118424,120359,24685,1
28568,94579,119402,119403,117895,117896,117913,117887,117898,22410,1
33642,14353,5110,117954,117895,118568,281735,19721,118570,1942,1
75834,20578,120864,121013,121014,121015,140512,119006,121017,10295,1
20292,22356,117926,118266,117920,121067,229187,121069,121070,4331,1
28586,36144,117961,118300,124816,118685,126297,308574,118687,30901,1
22863,46254,117961,118327,126310,118641,306399,118643,118644,25159,1
103919,15554,117961,118386,123144,118890,125128,118398,118892,14119,1
41594,50043,117961,118327,118929,124810,137809,249618,124812,24356,1
34817,8487,117961,118327,118320,118321,118448,290919,118322,3970,1
52016,58916,117961,118327,118391,117905,117906,290919,117908,28398,1
73021,7014,117961,118446,119961,118278,118260,290919,118279,29341,1
73970,13854,117961,118052,118821,117905,172635,290919,117908,32370,1
23921,48960,122880,122974,119136,118043,118043,270488,118046,12851,1
78879,2409,117961,117962,117904,119949,123170,290919,119951,13193,1
20292,93303,117926,117927,117884,117879,124672,19721,117880,2775,0
41314,8516,117961,118386,118733,118734,118735,118736,118737,4145,1
79949,53261,117961,118225,120054,118702,303450,118704,118705,30456,1
26915,1397,117961,118300,120722,118784,117906,290919,118786,29854,1
16199,30,117961,118413,120370,117905,117906,290919,117908,19001,1
36340,23345,117961,118327,120318,122060,130360,290919,122062,2411,1
84051,6046,117961,118446,120317,307024,306404,118331,118332,17478,1
6711,17759,117961,118413,122007,118685,279443,308574,118687,22449,1
28813,5103,117961,118225,120050,118784,118406,290919,118786,15457,1
32642,18073,118256,118257,118623,118995,286106,292795,118997,1546,1
107890,5701,117961,118052,118821,118636,310589,118638,118639,20973,1
80712,5115,117961,118300,118631,119587,176829,118704,119589,22418,1
75078,7519,91261,118026,118202,119962,168365,118205,119964,27205,1
30932,4023,117961,118446,119064,118321,117906,290919,118322,6953,1
44722,53176,117961,117969,118970,120647,137468,118398,120649,3135,1
40862,59347,117961,118327,118320,118784,147114,290919,118786,20240,1
25270,15902,117961,118052,120398,118054,120716,117887,118055,13232,1
79092,3120,117961,118300,120312,118792,120314,118424,118794,15627,1
26972,218,117961,118413,120370,118784,118785,290919,118786,31516,1
45904,13037,118006,118007,118008,117879,117897,19721,117880,14715,1
17278,4599,117961,118225,124449,307024,311622,118331,118332,22803,0
78114,65834,117983,117984,117878,118568,292195,19721,118570,3805,1
80151,252252,117902,117903,118437,122129,305057,121916,122131,30655,1
44796,5413,117961,118327,118391,118685,279443,308574,118687,29663,1
25548,3619,119134,119135,125440,118685,126297,308574,118687,23815,1
15720,3526,117961,118225,120323,119093,124352,119095,119096,15160,1
20897,20965,117961,118300,19772,120628,278014,118131,120629,6774,1
278393,4909,117961,118300,118458,120497,223125,118424,120499,19678,1
6977,14638,117961,118052,118821,117905,117906,290919,117908,14062,1
42636,6220,117961,118327,121645,120690,120691,290919,120692,16848,1
32642,15616,119280,119281,117945,118995,119282,292795,118997,17641,1
37734,29642,117975,117976,117941,117879,117886,19721,117880,10020,1
3853,5242,117961,118052,120671,120357,120065,118424,120359,18643,1
35332,824,91261,118026,123719,118777,279443,308574,118779,22014,1
15714,46613,118573,118574,117945,280788,280788,292795,119082,3327,1
43534,2017,117961,118327,121645,117905,287626,290919,117908,22615,1
18072,15824,117961,118225,120323,122849,120324,119095,122850,7382,1
45095,58883,117902,118041,118556,280788,280788,292795,119082,29880,0
34430,3944,117961,118343,118514,118784,118785,290919,118786,29817,1
45790,50040,117961,118327,118391,118777,279443,308574,118779,1262,1
3125,196,117961,118413,121639,121594,131163,4673,121596,25530,1
35965,1140,117961,117962,118352,118321,117906,290919,118322,23596,1
45207,23340,117961,118225,132647,161098,161813,161100,161101,17359,1
919,16986,118212,118213,123201,118784,118785,290919,118786,27770,1
7543,79114,117961,118225,124449,119849,310589,118638,119851,22250,1
23722,84718,117961,118225,121716,120418,254229,249618,120419,13117,1
3661,2003,118441,118442,118378,118054,118443,117887,118055,25517,1
17308,13854,117961,118052,118821,117905,117906,290919,117908,13455,1
81318,41537,122532,123330,120356,122967,189882,119695,122969,6582,1
33248,15554,117961,118386,123144,118890,125128,118398,118892,18771,1
6921,49385,117961,118343,119598,118054,120716,117887,118055,21119,1
19945,1146,117961,118225,120663,117905,240983,290919,117908,5021,1
42093,13851,117961,118386,118522,307024,306404,118331,118332,23513,0
23921,4026,117961,118300,118301,118834,127729,118424,118836,12583,1
78575,20818,119062,119063,124211,118321,117906,290919,118322,30005,1
74995,3234,119280,119281,118623,118995,136748,292795,118997,14995,1
14354,4757,118212,118213,118458,119849,290535,118638,119851,11413,1
80313,18190,117961,118386,120361,118784,121873,290919,118786,20266,1
14354,61859,118219,118220,118221,118568,268194,19721,118570,22439,1
17308,2071,117961,118386,118501,118502,130777,118504,118505,31295,1
79285,231,117961,118343,6104,118321,117906,290919,118322,9802,0
20351,6220,117961,118327,121645,122269,122270,118643,122271,27698,1
44303,2610,117961,118327,121979,118321,240983,290919,118322,20259,1
41465,7399,118212,118213,123201,117905,123202,290919,117908,19173,0
5906,19673,117961,118446,16232,118530,278014,118131,118532,25520,1
7543,8430,117961,118225,118403,118321,117906,290919,118322,32598,1
13878,84718,117961,118225,121716,120611,221283,249618,120613,18241,1
80151,6257,117961,118343,120722,118321,117906,290919,118322,19404,1
22955,17561,91261,118026,118202,118259,118260,290919,118261,4108,1
27356,13545,117961,118386,125016,125798,183899,125407,125800,5213,1
74526,3697,117961,118327,118933,126293,162849,4673,126295,24665,1
73798,25329,118212,119763,123173,124537,199592,118870,124539,3255,1
17308,22524,119596,119597,119136,119137,254340,118474,119139,7323,1
15680,4341,117961,118300,118957,118784,240983,290919,118786,2690,1
73144,4088,117961,118300,118458,118293,118302,118295,118296,14501,1
38480,89436,118126,118237,117895,117896,117913,117887,117898,23773,1
80549,17713,117961,118225,122273,118784,147114,290919,118786,4627,1
80228,1334,117961,117962,118910,119949,230830,290919,119951,28340,1
2809,53190,117961,118300,19772,118321,117906,290919,118322,1319,1
15030,94005,117902,118041,120323,122849,138522,119095,122850,28523,1
917,46514,117961,118300,120059,119849,132582,118638,119851,16590,1
14570,20496,118219,118220,117912,118568,136473,19721,118570,5162,1
6977,54618,117961,118052,118821,118321,117906,290919,118322,7226,0
32270,6957,117961,118300,125821,119849,310589,118638,119851,29261,1
32270,4728,117961,118343,123125,118685,120316,308574,118687,12192,1
44641,4933,117961,118300,118458,307024,215389,118331,118332,17519,0
45444,1652,117961,118327,118507,179731,169009,117887,117973,4529,1
19722,7560,117961,118300,119181,117905,117906,290919,117908,11667,1
3130,71189,117961,118386,128823,118318,168365,118205,118319,19889,1
35376,87910,91261,118026,119279,118451,126309,118453,118454,21133,1
81476,52105,118595,118596,81476,118422,149098,118424,118425,12380,1
42972,17322,117961,118052,119243,118054,120238,117887,118055,23470,1
26417,7554,117961,118225,120551,128230,302830,4673,128231,9941,1
36480,70480,119280,119281,117945,118995,128130,292795,118997,26720,1
74614,11830,117975,117976,118246,179731,118247,117887,117973,18062,1
25416,5905,117929,117930,117920,119323,123932,19793,119325,6336,1
4675,86299,117961,118327,120383,117905,240983,290919,117908,28051,1
14845,3236,117961,118327,129972,117905,117906,290919,117908,6982,1
79092,6047,117961,118413,120370,118777,279443,308574,118779,10066,1
32270,2946,117961,118300,119796,118685,120316,308574,118687,917,1
23497,3654,117961,118300,118631,118826,168415,118424,118828,18889,1
45300,20916,117961,117969,118560,118811,127691,19793,118813,13288,1
34211,17128,117961,118300,119984,118396,300044,118398,118399,19288,1
4675,106630,118990,118991,119142,118321,117906,290919,118322,570,1
16022,1383,121005,121006,118575,122129,164523,121916,122131,17832,1
75078,5511,117961,118386,119954,117905,172635,290919,117908,3414,1
6664,33,117961,118413,119968,118784,117906,290919,118786,29468,1
14932,14928,117961,118446,120317,120690,136365,290919,120692,32201,1
33154,1276,117902,117903,118507,118863,120991,118398,118865,25674,1
39600,249,117961,118225,118403,118321,117906,290919,118322,14806,1
74462,1986,117961,117962,119223,124886,306399,118643,124888,7031,1
38082,17841,118216,118587,117941,118568,135898,19721,118570,6837,1
73815,192210,118315,118316,140453,119849,192211,118638,119851,13878,1
1020,49626,117961,118327,129972,118784,121873,290919,118786,19610,1
44644,50997,117961,118052,120539,118321,117906,290919,118322,19345,1
75932,14842,138798,138799,120539,118321,117906,290919,118322,20767,1
38478,94240,91261,118026,119507,118321,117906,290919,118322,14026,1
42031,20946,118315,118463,118522,126746,279443,118467,126748,25613,1
14666,53584,117916,117917,117884,118568,281735,19721,118570,14232,1
25993,27498,118120,118121,117884,117879,136703,19721,117880,24229,0
116753,7252,117961,117962,118352,117905,117906,290919,117908,19923,1
20364,5137,118212,118213,123614,120497,229576,118424,120499,2217,1
15716,15615,118752,118753,119121,280788,280788,292795,119082,31088,1
18418,1930,122880,122974,122870,120097,281292,270488,120099,27323,1
33150,5238,118290,118291,118053,132692,134889,270488,132694,2827,1
88479,16671,117961,118052,118706,118523,310608,118331,118525,22164,1
42085,12513,117951,117952,117941,117899,117899,19721,117900,28278,1
80773,3000,117961,118225,120551,117905,240983,290919,117908,4996,1
18256,880,117961,118413,120526,118784,130730,290919,118786,17722,1
23463,2765,118290,118291,118301,120344,267006,118424,120346,3262,1
80722,2286,117902,117903,277693,120773,118959,118960,120774,24260,1
17308,13848,119920,119921,119922,118685,119923,308574,118687,27879,1
45326,8698,120864,120865,119824,117905,117906,290919,117908,6838,0
43522,7398,117961,118225,118616,117905,240983,290919,117908,30491,1
42849,4565,117961,118386,121961,118784,117906,290919,118786,5741,1
40867,5196,117961,118386,121949,118777,279443,308574,118779,650,1
45444,15967,117961,118300,124942,118321,240983,290919,118322,22423,1
40202,50736,117961,118052,118821,118321,240983,290919,118322,11094,1
23164,770,117961,118343,119181,118451,130134,118453,118454,18642,0
80445,4638,117961,118343,119987,117905,117906,290919,117908,15407,1
18221,57726,117961,117969,118970,120647,159646,118398,120649,5395,1
